"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"17218",48026758,"The Icon Townhouse 4 BR/ W 6 BR",359586973,"Ozzy","Brooklyn","Bushwick",40.68331,-73.90886,"Entire home/apt",729,1,2,2021-03-08,1.11,5,360
"17219",48257372,"High Floor River View King Bed Hotel Room",371972456,"Justin","Manhattan","Financial District",40.70629,-74.00587,"Private room",125,1,1,2021-03-08,0.91,107,263
"17220",48500486,"Stylish & Cozy Room Same Street as The Subway",369425731,"Timothy","Brooklyn","Bedford-Stuyvesant",40.6794,-73.91015,"Private room",66,1,1,2021-03-08,0.91,4,159
"17221",506571,"Large sunny 1br apt in East Village",2349977,"Anthony","Manhattan","East Village",40.72905,-73.97783,"Entire home/apt",140,6,24,2021-03-09,0.3,1,6
"17222",681805,"NEAR THE CITY THAT NEVER SLEEPS!",3375455,"Maria","Staten Island","Mariners Harbor",40.62915,-74.16214,"Private room",44,3,70,2021-03-09,0.68,2,335
"17223",704838,"An Oasis in  the Big Apple 1",3621183,"Paul","Queens","Woodside",40.74836,-73.89686,"Entire home/apt",80,30,85,2021-03-09,1.44,3,0
"17224",2349715,"Millien Doors - Brooklyn",11998560,"Ruby","Brooklyn","Crown Heights",40.67226,-73.92759,"Entire home/apt",229,30,86,2021-03-09,1.02,2,343
"17225",8392670,"Home Sweet Home #1Canarsie, Brooklyn, NY",44223001,"Maxine","Brooklyn","Canarsie",40.64123,-73.88868,"Private room",50,14,5,2021-03-09,0.31,2,313
"17226",16723682,"Cozy, sun-splashed room in two-floor apartment",100595030,"Michael","Brooklyn","Williamsburg",40.71288,-73.95128,"Private room",55,30,15,2021-03-09,0.31,2,118
"17227",17776390,"YEARLY COMFORTABLE LUMINOUS LOFT - NEAR 2 METROS",35606248,"Blake And Madia","Brooklyn","Bushwick",40.70309,-73.92737,"Private room",80,30,106,2021-03-09,2.15,4,364
"17228",18091187,"The Heights",124593127,"Miguel","Manhattan","Washington Heights",40.85585,-73.92947,"Private room",80,2,134,2021-03-09,2.79,2,0
"17229",19699039,"Super Nice and Cool One Bedroom in LES",24835386,"Atif","Manhattan","Lower East Side",40.7198,-73.98669,"Entire home/apt",100,30,8,2021-03-09,0.18,1,4
"17230",19767924,"Entire Apt, Charming 1 bedroom in LES & Chinatown",139127299,"Switch","Manhattan","Chinatown",40.71818,-73.99411,"Entire home/apt",149,7,7,2021-03-09,0.16,1,14
"17231",19787245,"CHIC & BRIGHT APT ON UES CLOSE TO CENTRAL PARK",9293730,"Inna","Manhattan","Upper East Side",40.77016,-73.95716,"Entire home/apt",76,30,16,2021-03-09,0.37,25,340
"17232",29509877,"Great Location in Midtown! ESB",211549023,"Studioplus","Manhattan","Midtown",40.74721,-73.98795,"Entire home/apt",78,2,44,2021-03-09,1.62,14,348
"17233",31932642,"Hidden Spacious Gem Room",20181084,"Farouk","Manhattan","Harlem",40.82379,-73.95253,"Private room",40,1,27,2021-03-09,1.1,1,244
"17234",33690902,"Time Square 2 bedroom apt",137950324,"Sam","Manhattan","Hell's Kitchen",40.76112,-73.99276,"Entire home/apt",169,3,15,2021-03-09,0.63,2,82
"17235",33749769,"💞Shared Room Close Manhattan (OnlyWomen)",223087887,"Jessy'S  Home","Queens","Elmhurst",40.74081,-73.86751,"Shared room",23,1,18,2021-03-09,0.74,8,361
"17236",34465119,"Large Studio Loft Centrally Located",6167891,"Josh","Brooklyn","Bedford-Stuyvesant",40.70003,-73.94385,"Entire home/apt",145,3,42,2021-03-09,1.89,1,8
"17237",35050365,"Light-filled garden apartment in Brooklyn rowhouse",1889080,"Elaine","Brooklyn","Crown Heights",40.67469,-73.9521,"Entire home/apt",90,30,15,2021-03-09,0.91,1,15
"17238",35154411,"Affordable Suite Steps from Central Park",231281049,"The Manhattan Club","Manhattan","Midtown",40.76487,-73.98119,"Private room",294,1,50,2021-03-09,2.26,4,363
"17239",38779228,"Bright 3BR, 2 FULL BATH (15 Mins to Manhattan!)",296345288,"Bryant","Brooklyn","Crown Heights",40.66979,-73.92961,"Entire home/apt",165,2,24,2021-03-09,1.29,3,355
"17240",38958347,"The Residences at W New York - Downtown - Apt 29D",48005494,"Zeus","Manhattan","Financial District",40.71008,-74.01417,"Entire home/apt",132,30,1,2021-03-09,0.94,38,73
"17241",40203774,"Sunshine",274584744,"Ainsley","Brooklyn","Crown Heights",40.67535,-73.94489,"Entire home/apt",120,2,18,2021-03-09,2.08,2,1
"17242",40367448,"Bedroom in Chinatown/Little Italy",3696506,"Annaliesa","Manhattan","Little Italy",40.7183,-73.99761,"Private room",45,4,3,2021-03-09,0.19,1,0
"17243",40431987,"Cozy private bedroom 25 min to Manhattan",310888804,"Alex And Kate","Brooklyn","Bedford-Stuyvesant",40.68142,-73.92984,"Private room",42,1,44,2021-03-09,2.67,2,363
"17244",42238751,"Cozy Studio Upper East with Balcony!",7939724,"Henri","Manhattan","Upper East Side",40.77227,-73.95464,"Entire home/apt",120,1,24,2021-03-09,1.75,1,37
"17245",45203115,"Chic 2 Bedroom Apt on A Hip Strip",139712252,"Charn","Brooklyn","Bedford-Stuyvesant",40.68759,-73.94436,"Entire home/apt",128,3,11,2021-03-09,1.52,2,346
"17246",45505206,"Bright & Modern Live/Work Stay in West Bed Stuy",367954857,"Ricardo","Brooklyn","Bedford-Stuyvesant",40.68553,-73.9506,"Entire home/apt",130,30,3,2021-03-09,0.56,1,211
"17247",46048266,"Sunny, spacious apt right next to Prospect Park",2723138,"Maria Fernanda","Brooklyn","Prospect-Lefferts Gardens",40.66184,-73.96252,"Entire home/apt",65,30,2,2021-03-09,0.6,2,0
"17248",46450206,"Amazing room in an apartment close to stores",365464548,"Ricardo","Brooklyn","East Flatbush",40.66214,-73.92554,"Private room",50,1,5,2021-03-09,1.28,11,364
"17249",46542974,"Beautiful King Bed Hotel Room",371972456,"Justin","Manhattan","Financial District",40.70633,-74.004,"Private room",111,1,15,2021-03-09,3.19,107,252
"17250",46964389,"Charming Flat in the Heart of West Village",379247545,"Tamara And Andrei","Manhattan","West Village",40.7333,-74.00175,"Entire home/apt",224,5,7,2021-03-09,1.76,1,170
"17251",47341575,"Eclectic East Williamsburg House beside Morgan  L",19612095,"Jake","Brooklyn","Williamsburg",40.70462,-73.93283,"Private room",45,2,3,2021-03-09,1.41,2,88
"17252",47706983,"Modern Luxury Apartment",41658748,"Ben","Manhattan","Gramercy",40.73709,-73.98037,"Entire home/apt",110,30,1,2021-03-09,0.91,3,1
"17253",47718177,"The ApT- Modern Waterfront Luxury w/Manhattan View",315145052,"Jose","Brooklyn","Williamsburg",40.70885,-73.9679,"Entire home/apt",425,4,1,2021-03-09,0.91,2,65
"17254",48058269,"Luxury Room in the heart of Manhattan",387076249,"Adrian","Manhattan","Hell's Kitchen",40.76933,-73.99285,"Private room",72,1,4,2021-03-09,2,2,1
"17255",48474938,"Cozy One Bedroom Apartment In Woodside, NYC!",368357950,"Nima","Queens","Woodside",40.74373,-73.90536,"Entire home/apt",99,1,1,2021-03-09,0.94,2,358
"17256",532288,"A Little West Village Charm",683230,"Thomas","Manhattan","West Village",40.73328,-74.00069,"Entire home/apt",195,30,107,2021-03-10,1.03,3,238
"17257",2381302,"Nice 1-Bdrm, 3-beds in Bensonhurst, Brooklyn, NY",12126255,"Elska","Brooklyn","Bensonhurst",40.61404,-73.98767,"Entire home/apt",63,30,33,2021-03-10,0.39,1,296
"17258",4660022,"Best Block Clean Luxury Loft in SoHo",745486,"Harry","Manhattan","Greenwich Village",40.72644,-73.99797,"Entire home/apt",929,3,85,2021-03-10,1.1,1,137
"17259",6284582,"Sunny/Spacious 2 Bedroom Washington Heights",7474069,"Carrie","Manhattan","Washington Heights",40.84581,-73.94212,"Entire home/apt",130,5,57,2021-03-10,0.87,2,175
"17260",6328394,"Trendy, newly renovated 1 BD Apt.",8876603,"Tammy","Manhattan","Harlem",40.81373,-73.94811,"Entire home/apt",155,3,172,2021-03-10,2.46,1,289
"17261",10267242,"Corona free.  Clean and Quiet Queen Bedroom",2787,"John","Brooklyn","Gravesend",40.60783,-73.97587,"Private room",149,1,34,2021-03-10,0.58,8,180
"17262",11438189,"Everything you need in NYC! 3BR",4422962,"Remo","Brooklyn","Bedford-Stuyvesant",40.67741,-73.9238,"Entire home/apt",99,30,185,2021-03-10,3.06,1,224
"17263",12747935,"So Washer/dryer, WiFi,  Jtrain Gates Ave 5 minutes",68787921,"Hurriyet Aydın /","Brooklyn","Bedford-Stuyvesant",40.6873,-73.92113,"Private room",45,4,58,2021-03-10,0.98,4,86
"17264",12915074,"Queen's Chamber in Vintage Loft",16300594,"Ari","Brooklyn","Williamsburg",40.71687,-73.95268,"Private room",45,4,23,2021-03-10,0.39,3,148
"17265",15561163,"Large Cozy  Bedroom Apartment, brownstone",100202479,"Michelle","Brooklyn","Bedford-Stuyvesant",40.68665,-73.93007,"Entire home/apt",93,3,110,2021-03-10,2.2,1,0
"17266",17557873,"Renovated Comfortable Room for 2 or solo traveler",10475653,"Izabel","Brooklyn","Windsor Terrace",40.64827,-73.97283,"Private room",34,1,155,2021-03-10,3.11,3,289
"17267",18117334,"Bright Zen Bedroom with TV, nr JMZ Subways",3388950,"Amaya","Brooklyn","Bedford-Stuyvesant",40.69464,-73.93458,"Private room",52,2,100,2021-03-10,2.08,3,37
"17268",18729143,"Private Bedroom in Trendy Williamsburg Loft",643120,"Sam","Brooklyn","Williamsburg",40.71733,-73.95445,"Private room",41,10,137,2021-03-10,2.89,4,24
"17269",19769912,"Modern, Stylish & Spacious Brooklyn Oasis",54508926,"Roshumba","Brooklyn","Canarsie",40.63862,-73.9116,"Entire home/apt",120,3,140,2021-03-10,3.1,1,347
"17270",20641793,"Modern Studio 1 block away from the beach",725286,"Michael","Brooklyn","Manhattan Beach",40.57823,-73.95242,"Entire home/apt",100,3,40,2021-03-10,0.92,1,131
"17271",21983362,"Cozy Urban Retreat",18495460,"Frank","Brooklyn","Crown Heights",40.67255,-73.95409,"Entire home/apt",75,30,13,2021-03-10,0.35,3,298
"17272",22176062,"Brand New Bedroom Near D line&Maimonides Hospital",5853457,"Stanley","Brooklyn","Borough Park",40.64215,-73.99789,"Private room",56,30,33,2021-03-10,0.91,5,365
"17273",25349299,"Modern Spacious Garden Apartment - Red Hook!",6836514,"Ryne","Brooklyn","Red Hook",40.67742,-74.01092,"Entire home/apt",148,3,67,2021-03-10,1.91,1,152
"17274",29628979,"Queen Studio Room In Boutique Hotel",33213436,"Alec","Brooklyn","Gowanus",40.67823,-73.98368,"Hotel room",127,1,50,2021-03-10,1.74,12,365
"17275",30034070,"Private Patio Studio",211549023,"Studioplus","Manhattan","Midtown",40.74619,-73.9871,"Entire home/apt",86,2,29,2021-03-10,1.08,14,349
"17276",31086198,"JFK Private Bedroom/Bathroom Room #2",232251881,"","Queens","Jamaica",40.66862,-73.78285,"Private room",99,1,186,2021-03-10,6.68,9,365
"17277",31737653,"Museum B&B: Apt 3R Garden View Manhattan NYC",49736436,"George","Manhattan","Washington Heights",40.8358,-73.93747,"Entire home/apt",80,30,11,2021-03-10,0.5,3,190
"17278",34645572,"Reliable vacation Home",152246149,"Catherine","Bronx","Throgs Neck",40.82991,-73.82988,"Private room",50,1,26,2021-03-10,1.15,8,179
"17279",37219305,"10 mins/Airports JFK/LGA/Hosp/malls bus/train# 3",126247863,"Seeranie","Queens","Richmond Hill",40.69566,-73.81494,"Private room",38,1,27,2021-03-10,1.32,4,1
"17280",37332720,"BRAND NEW COZY STUDIO NEAR CENTRAL PARK - UES",9293730,"Inna","Manhattan","Upper East Side",40.76952,-73.95645,"Entire home/apt",90,30,8,2021-03-10,0.42,25,293
"17281",38020017,"Cozy Apartment in Quiet Neighborhood",117563787,"Bobbie Ysabel","Bronx","Throgs Neck",40.81634,-73.81864,"Entire home/apt",94,2,25,2021-03-10,1.34,1,100
"17282",39058690,"Comfy Quarters - JFK Layover or NYC Stayover",258629443,"Abena","Queens","Cambria Heights",40.70052,-73.73884,"Entire home/apt",79,1,20,2021-03-10,1.41,1,77
"17283",41850125,"Style In The City: Apartment In Times Square",9738823,"Sam","Manhattan","Hell's Kitchen",40.76247,-73.98605,"Private room",65,1,14,2021-03-10,1,3,57
"17284",43382836,"Big room in nice area",339436944,"Jules","Brooklyn","Cypress Hills",40.68639,-73.87369,"Private room",44,1,21,2021-03-10,1.9,3,339
"17285",45214233,"Modern cozy room near train and LGA",158407820,"Omar","Queens","Woodside",40.75377,-73.90244,"Private room",49,2,3,2021-03-10,0.41,1,365
"17286",46377270,"★ SECOND AVE & 22ND STREET ★ (1F)",337720916,"Liz","Manhattan","Gramercy",40.73715,-73.98028,"Private room",115,30,1,2021-03-10,0.94,3,351
"17287",46677269,"Amazing New Room",377246343,"Kristina & Jack","Brooklyn","Bedford-Stuyvesant",40.68896,-73.93776,"Private room",38,30,1,2021-03-10,0.94,20,364
"17288",46745276,"Stylish Brooklyn Loft w/ Terrace (Short Term)",3964453,"Naz","Brooklyn","Red Hook",40.67908,-74.00808,"Entire home/apt",206,3,2,2021-03-10,1.07,2,128
"17289",46858022,"Private backyard / Entire apartment / Prime area!",378529942,"Angelica","Brooklyn","Williamsburg",40.71325,-73.94374,"Entire home/apt",74,2,15,2021-03-10,3.81,3,0
"17290",47443009,"Modern, Fully Furnished, Entire Apartment",292335520,"Nasim","Queens","Briarwood",40.70734,-73.81461,"Entire home/apt",89,30,1,2021-03-10,0.94,1,41
"17291",47990409,"Area in Queens, SPACIOUS and modern room",304168787,"Tania","Queens","Jackson Heights",40.7508,-73.86577,"Private room",45,2,5,2021-03-10,2.73,1,158
"17292",48040381,"Beautiful & Cozy Jr 1 Bedroom",387269117,"Tal","Manhattan","East Village",40.72504,-73.9825,"Entire home/apt",110,30,1,2021-03-10,0.94,3,205
"17293",48385022,"Cozy Sunlit Private Room Near Subway!",367986829,"Zakarya","Brooklyn","East Flatbush",40.64258,-73.95022,"Private room",80,3,1,2021-03-10,1,1,205
"17294",48410611,"Cozy room close to subway, 20 mins to Midtown",383695089,"Jun","Queens","Astoria",40.76847,-73.92542,"Private room",49,1,1,2021-03-10,0.94,2,180
"17295",48498416,"Chic NYC 2 bdm apt midtown east",391367447,"Bentley","Manhattan","Midtown",40.76549,-73.98269,"Entire home/apt",495,5,1,2021-03-10,1,1,164
"17296",1040182,"Affordable bedroom by Barclays Cntr",1354796,"Natasha","Brooklyn","Prospect-Lefferts Gardens",40.65916,-73.95043,"Private room",43,5,78,2021-03-11,0.8,3,361
"17297",1939283,"Boerum Hill Garden Apartment",7329934,"Laurence","Brooklyn","Boerum Hill",40.68445,-73.98624,"Entire home/apt",130,5,42,2021-03-11,0.47,1,340
"17298",7318332,"Our lovely nest in the West Village",38337856,"Antoine","Manhattan","Greenwich Village",40.73195,-73.9969,"Entire home/apt",59,30,30,2021-03-11,0.43,1,0
"17299",11575101,"Private studio apartment",61175876,"Raquel","Brooklyn","Bushwick",40.69343,-73.92257,"Entire home/apt",79,5,121,2021-03-11,1.97,2,347
"17300",12317903,"Newly Renovated Studio Midtown East",1512462,"Evan & Maria","Manhattan","Midtown",40.75307,-73.96691,"Entire home/apt",74,30,161,2021-03-11,2.67,2,0
"17301",12345615,"Natural light comfortable room!",52196858,"Danny","Bronx","Parkchester",40.83836,-73.85775,"Private room",76,1,273,2021-03-11,4.55,2,361
"17302",17515391,"1 BR Apartment in Brooklyn Brownstone",10896859,"Sharon And Dave","Brooklyn","South Slope",40.6657,-73.98009,"Entire home/apt",146,3,97,2021-03-11,2,1,154
"17303",18124558,"MANHATTAN by Central Park/Subway Private Bedroom!",3084731,"Cristine","Manhattan","East Harlem",40.78765,-73.94439,"Private room",88,5,65,2021-03-11,1.36,1,180
"17304",19596021,"Cozy Apartment in a Private House",137772585,"","Queens","Jackson Heights",40.75395,-73.88387,"Entire home/apt",150,2,33,2021-03-11,0.8,1,302
"17305",19884639,"#3 Bright And Cozy Room, 30 minutes to Manhattan",619942,"Stacy","Brooklyn","Cypress Hills",40.68776,-73.87038,"Private room",43,30,57,2021-03-11,1.28,6,214
"17306",21200585,"Stunning NJ Penthouse **Rare Find** Book Now!",9628990,"Stella","Manhattan","Lower East Side",40.71779,-73.98395,"Entire home/apt",300,5,5,2021-03-11,1.53,1,34
"17307",22354598,"Ideal junior 1 bedroom  suite in Midtown Manhattan",120762452,"Stanley","Manhattan","Murray Hill",40.74926,-73.97643,"Entire home/apt",85,30,6,2021-03-11,0.24,83,295
"17308",22862877,"New York ROYAL NEST for LE$$  (Entire Apartment!!)",8997485,"Uri","Brooklyn","Midwood",40.62508,-73.96255,"Entire home/apt",75,2,121,2021-03-11,3.22,3,354
"17309",24351719,"LES 2 BR Penthouse New Construction",87585422,"Dan","Manhattan","East Village",40.72198,-73.98404,"Entire home/apt",975,4,17,2021-03-11,0.5,1,258
"17310",28611271,"Cozy 1 bedroom apartment in Astoria!",150439529,"Marina","Queens","Astoria",40.76656,-73.91183,"Entire home/apt",80,5,25,2021-03-11,0.83,1,43
"17311",29626682,"Comfort room in UWS, Columbia,CentralPark",222285897,"Alvin","Manhattan","Morningside Heights",40.80312,-73.96326,"Private room",85,1,90,2021-03-11,3.03,5,179
"17312",34399801,"Fabulous gut renovated apt 15 minutes to Midtown",21040187,"Maja","Manhattan","Washington Heights",40.84566,-73.9378,"Entire home/apt",40,30,6,2021-03-11,0.27,1,3
"17313",35000464,"Amazing Studio on Park Avenue w/ Laundry,Gym #6123",113723310,"MyNyHousing","Manhattan","Midtown",40.74943,-73.98198,"Entire home/apt",110,180,6,2021-03-11,0.32,33,364
"17314",37884849,"Travelers Cavern",273645762,"Rupan","Queens","Ditmars Steinway",40.77652,-73.90729,"Private room",80,1,65,2021-03-11,3.27,1,365
"17315",38812088,"Home in new york",214164524,"Jose","Bronx","Soundview",40.82835,-73.87522,"Private room",42,3,6,2021-03-11,0.37,1,160
"17316",38812729,"Odessa House",296937888,"Jeaneth","Brooklyn","Canarsie",40.64169,-73.8915,"Entire home/apt",164,3,33,2021-03-11,1.79,1,353
"17317",41523891,"Midtown Executive- Elevator. Near Transportation",179784266,"Julie","Manhattan","Midtown",40.75791,-73.9656,"Entire home/apt",108,28,2,2021-03-11,1.3,1,250
"17318",42672172,"Near Gramercy Park/ Private Entrance",339778197,"H","Manhattan","Gramercy",40.73412,-73.98862,"Private room",40,2,41,2021-03-11,3.28,1,76
"17319",43630458,"Private bedroom near Central Park South",348379911,"Fredrik","Manhattan","Theater District",40.76044,-73.98344,"Private room",45,30,5,2021-03-11,0.54,16,0
"17320",43770316,"Unique & beautiful design! Skylights-Washer/dryer",143513836,"Elisabeth","Brooklyn","Crown Heights",40.67177,-73.91706,"Private room",61,30,2,2021-03-11,0.55,4,365
"17321",45181519,"NY Studio w/ private entrance, bathroom & kitchen",135563775,"Andrés & Diana","Brooklyn","Gravesend",40.60143,-73.98848,"Private room",46,3,9,2021-03-11,1.27,1,233
"17322",45275194,"Furnished studio in the UES (30 days MIN)",23772724,"The Local Stay","Manhattan","Upper East Side",40.7745,-73.9512,"Entire home/apt",99,30,2,2021-03-11,0.66,44,249
"17323",46758057,"Amazing room for 2 - 20min  to Manhattan",36732553,"Miriam","Queens","Astoria",40.75483,-73.91608,"Private room",40,14,2,2021-03-11,0.61,2,0
"17324",46852254,"RARE Manhattan Upper East SAFE 24hr Doorman LUX!",378487795,"A.P.","Manhattan","East Harlem",40.78544,-73.94195,"Entire home/apt",89,3,1,2021-03-11,0.94,1,0
"17325",46872971,"Historic Brooklyn Duplex with Modern Flair",408526,"Glenda","Brooklyn","Crown Heights",40.67211,-73.93949,"Entire home/apt",158,2,2,2021-03-11,0.88,1,48
"17326",46923174,"Very luxurious apartment in Brooklyn",344525630,"Solomon","Brooklyn","Kensington",40.62836,-73.97558,"Entire home/apt",157,2,3,2021-03-11,0.81,1,60
"17327",47705925,"Comfy Manhattan Room for Students & Young Pros",365090021,"Yuan","Manhattan","Harlem",40.82647,-73.94682,"Private room",45,1,4,2021-03-11,1.46,3,258
"17328",47745572,"Nice New ROOM in Upper Manhattan",384249346,"Siarhei & Kris","Manhattan","Harlem",40.81704,-73.94553,"Private room",37,30,1,2021-03-11,1,26,364
"17329",824163,"Sunny Convienent Bushwick Room",4317067,"Kamollio","Brooklyn","Bushwick",40.69786,-73.93235,"Private room",48,3,20,2021-03-12,0.27,1,126
"17330",848071,"1 BEDROOM APT -  Lower East Side",4427679,"Marcell","Manhattan","Chinatown",40.71738,-73.99231,"Entire home/apt",70,3,46,2021-03-12,0.46,1,324
"17331",2145599,"Large Private BR in Hell's Kitchen",1698391,"Pat","Manhattan","Hell's Kitchen",40.76316,-73.99135,"Private room",85,5,183,2021-03-12,2.19,3,66
"17332",2659183,"Luxury 5BR Townhouse, Upper East",5907325,"Isabel","Manhattan","Upper East Side",40.76801,-73.96361,"Entire home/apt",2149,3,38,2021-03-12,0.46,1,141
"17333",4564840,"Woodsy-chic Lofted 1BR, Office, AC",1019170,"Sebastian","Manhattan","East Village",40.72124,-73.98112,"Entire home/apt",100,30,83,2021-03-12,1.15,1,54
